index,SMILES,new_SMILES
12098,CC1=C(c2ccnc(Nc3ccc(OC[C@@H](O)C[NH+](C)C)cc3)n2)N2CCCC[C@@H]2N1,CC1=C(c2ccnc(Nc3ccc(OCC(O)CN(C)C)cc3)n2)N2CCCCC2N1
12099,CC[C@H](C)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC1=O,CCC(C)C1NC(=O)C(CCCCN)NC(=O)C(C(C)O)NC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC(N)=O)NC(=O)C(CC(=O)O)NC1=O
12100,C=C(C)[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)N(C)C)NC(=O)[C@@H](NC(=O)CCCCC)C(C)C,C=C(C)C(O)C(CC(C)C)NC(=O)C(CCC(=O)N(C)C)NC(=O)C(NC(=O)CCCCC)C(C)C
12101,CC(C)[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@H]1CSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)O)[C@H](C)O)NC1=O)[C@@H](C)O,CC(C)C(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(CCCCN)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)C(CCCN=C(N)N)NC(=O)C(N)Cc1ccc(O)cc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(C(=O)NC1CSSCC(C(=O)N2CCCC2C(=O)NC(CC(=O)O)C(=O)NC(C(=O)N2CCCC2C(=O)NC(Cc2ccc(O)cc2)C(=O)O)C(C)O)NC1=O)C(C)O
12102,COc1ccc(CC(=O)Nc2cn([C@H]3C[C@@H](NC(C)=O)C3)cn2)cc1,COc1ccc(CC(=O)Nc2cn(C3CC(NC(C)=O)C3)cn2)cc1
12103,CC(C)c1ccc(-c2nccnc2N2CCN(S(=O)(=O)c3cccc(-c4cnc(N)nc4)c3)CC2)cc1,CC(C)c1ccc(-c2nccnc2N2CCN(S(=O)(=O)c3cccc(-c4cnc(N)nc4)c3)CC2)cc1
12104,Cc1cc(C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](/C=C/C(=O)OCc2ccccc2)C[C@@H]2C=CNC2=O)C(C)C)no1,Cc1cc(C(=O)NC(C)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(C=CC(=O)OCc2ccccc2)CC2C=CNC2=O)C(C)C)no1
12105,COc1c(O)ccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,COc1c(O)ccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3
12106,COc1ccc2nc(N)sc2c1,COc1ccc2nc(N)sc2c1
12107,O=S(=O)(Cc1ccccc1)NCB(O)O,O=S(=O)(Cc1ccccc1)NCB(O)O
12108,CNC(=O)[C@H](Cc1c(F)c(F)c(F)c(F)c1F)NC(=O)Nc1nnc(S)s1,CNC(=O)C(Cc1c(F)c(F)c(F)c(F)c1F)NC(=O)Nc1nnc(S)s1
12109,COc1cc(CCC(=O)NCC[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)cc(OC)c1OC,COc1cc(CCC(=O)NCCC2OC(CO)C(O)C(O)C2O)cc(OC)c1OC
12111,C[C@H](Nc1ncnc2nc[nH]c12)c1cc2ccc(F)cc2nc1-c1ccccn1,CC(Nc1ncnc2nc[nH]c12)c1cc2ccc(F)cc2nc1-c1ccccn1
12112,C[C@H](O)[C@@H](CCc1cccc(Cl)c1Cl)n1cnc(C(N)=O)c1,CC(O)C(CCc1cccc(Cl)c1Cl)n1cnc(C(N)=O)c1
12113,CCC[C@H](NC(=O)[C@@H](N)CO)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)O)C(C)C,CCCC(NC(=O)C(N)CO)C(=O)NC(CCSC)C(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)NC(C(=O)NC(CC(=O)O)C(=O)O)C(C)C
12114,O=C(O)Cc1cc(O)ccc1O,O=C(O)Cc1cc(O)ccc1O
12115,O=P(O)(O)CCC[PH](=O)(=O)O,O=P(O)(O)CCC[PH](=O)(=O)O
12116,CCN1c2ccc(F)cc2N=C(N[C@H]2CCN(C(=O)NC(C)(C)C)C2)c2cc(Cl)ccc21,CCN1c2ccc(F)cc2N=C(NC2CCN(C(=O)NC(C)(C)C)C2)c2cc(Cl)ccc21
12117,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1NC1CC(CO)C(O)C(O)C1O
12118,C[C@H](CCC(=O)N[C@@H]1CCN(C(=O)OCc2cc(Cl)cc(Cl)c2)C1)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,CC(CCC(=O)NC1CCN(C(=O)OCc2cc(Cl)cc(Cl)c2)C1)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C
12119,NC(N)=NCCC[C@H](NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CCC(=O)O)C(=O)O,NC(N)=NCCCC(NC(=O)CNC(=O)C(CO)NC(=O)CNC(=O)C(CCCN=C(N)N)NC(=O)C(N)CCC(=O)O)C(=O)O
12121,Cc1ccc(C[C@H](N)CNc2nnc(-c3ccc4n[nH]cc4c3)s2)cc1,Cc1ccc(CC(N)CNc2nnc(-c3ccc4n[nH]cc4c3)s2)cc1
12122,FC(F)(CNCc1cc(Cl)cc(Cl)c1)CNc1nc2ncccc2[nH]1,FC(F)(CNCc1cc(Cl)cc(Cl)c1)CNc1nc2ncccc2[nH]1
12123,Oc1ccc(Cl)cc1-c1ccno1,Oc1ccc(Cl)cc1-c1ccno1
12124,NS(=O)(=O)[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,NS(=O)(=O)C1OC(CO)C(O)C(O)C1O
12125,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CO)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](CC(=O)O)NC1=O,CC(C)CC1NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CCCN=C(N)N)NC(=O)C(CO)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(C)NC(=O)C2CCCN2C(=O)C(N)CSSCC(C(=O)O)NC(=O)C(CC(=O)O)NC1=O
12126,NCCOP(=O)(O)O,NCCOP(=O)(O)O
12127,CCOc1cc(C(C)(C)C)ccc1C1=N[C@@](C)(c2ccc(Cl)cc2)[C@@](C)(c2ccc(Cl)cc2)N1C(=O)N1CC[NH+](CCCS(C)(=O)=O)CC1,CCOc1cc(C(C)(C)C)ccc1C1=NC(C)(c2ccc(Cl)cc2)C(C)(c2ccc(Cl)cc2)N1C(=O)N1CCN(CCCS(C)(=O)=O)CC1
12128,CC(C)[C@H](NC(=O)CNC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](N)CO)[C@@H](C)O)C(=O)N[C@@H](CCCC[N+](C)(C)C)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O,CC(C)C(NC(=O)CNC(=O)CNC(=O)C(NC(=O)C(N)CO)C(C)O)C(=O)NC(CCCC[N+](C)(C)C)C(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CCCN=C(N)N)C(=O)O
12129,C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,CC(NC(=O)C1CCCN1C(=O)C(Cc1ccc(O)cc1)NC(=O)C(CC(N)=O)NC(=O)CNC(=O)C1CCCN1C(=O)C(C)NC(=O)C(N)Cc1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O
12130,Nc1ncc(-c2ccc3n[nH]c(-c4cnc5ccccc5c4)c3c2)s1,Nc1ncc(-c2ccc3n[nH]c(-c4cnc5ccccc5c4)c3c2)s1
12131,Cc1ccc(C(=O)O)c(N)c1,Cc1ccc(C(=O)O)c(N)c1
12132,O=C(O)c1ccccc1C1c2ccc(O)cc2Oc2cc(O)ccc21,O=C(O)c1ccccc1C1c2ccc(O)cc2Oc2cc(O)ccc21
12133,COC(=O)C[C@H]1CC(c2ccc(O)cc2)=NO1,COC(=O)CC1CC(c2ccc(O)cc2)=NO1
12134,NC(N)=NCCC[C@@H](NC(=O)[C@H](C/C=C\CNC(=O)Cc1ccc(-c2ccccc2)cc1)NC(=O)C[C@@H]1C=C[C@@H](C2CCCCC2)CC1)C(=O)N[C@@H](C[C@@H]1C=CCCC1)C(=O)NCCC1CCCCC1,NC(N)=NCCCC(NC(=O)C(CC=CCNC(=O)Cc1ccc(-c2ccccc2)cc1)NC(=O)CC1C=CC(C2CCCCC2)CC1)C(=O)NC(CC1C=CCCC1)C(=O)NCCC1CCCCC1
12136,CCCCC[C@H](NC(=O)OCc1ccccc1)P(=O)(O)O[C@H](C(=O)O)c1cccc(N=C(N)N)c1,CCCCCC(NC(=O)OCc1ccccc1)P(=O)(O)OC(C(=O)O)c1cccc(N=C(N)N)c1
12138,Clc1ccc(C[N+]2CCN(c3c(Br)cnc4[nH]c(-c5ccc(C[N+]6CCOCC6)cc5)nc34)CC2)cc1,Clc1ccc(C[N+]2CCN(c3c(Br)cnc4[nH]c(-c5ccc(C[N+]6CCOCC6)cc5)nc34)CC2)cc1
12139,COc1ccc2c(-n3c(=O)n(Cc4cccc([C@@]5(C)OC(=O)NC5=O)c4)c4ccccc43)noc2c1,COc1ccc2c(-n3c(=O)n(Cc4cccc(C5(C)OC(=O)NC5=O)c4)c4ccccc43)noc2c1
12140,C[C@@](O)(C#Cc1ccc2ccn(-c3nc(N)ncc3Cl)c2c1)c1nccs1,CC(O)(C#Cc1ccc2ccn(-c3nc(N)ncc3Cl)c2c1)c1nccs1
12141,C[C@H](CP(=O)(O)[C@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1nnn[nH]1)C(=O)N[C@@H](C)C(N)=O,CC(CP(=O)(O)C(Cc1ccccc1)NC(=O)C(N)Cc1nnn[nH]1)C(=O)NC(C)C(N)=O
12142,COc1ccc([N+](=O)[O-])cc1Cn1cc(CC(=O)O)c2ccc(-c3cc(N)cc(N)c3)cc21,COc1ccc([N+](=O)[O-])cc1Cn1cc(CC(=O)O)c2ccc(-c3cc(N)cc(N)c3)cc21
12143,NCCCC[C@H](NC(=O)[C@@H]1CSCCCCC(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCC(N)=O)C(=O)NCC(=O)N2CCC[C@H]2C(=O)N2CCC[C@H]2C(=O)N1)C(N)=O,NCCCCC(NC(=O)C1CSCCCCC(=O)NC(Cc2c[nH]cn2)C(=O)N2CCCC2C(=O)NC(CCC(N)=O)C(=O)NCC(=O)N2CCCC2C(=O)N2CCCC2C(=O)N1)C(N)=O
12144,Nc1nc(-c2ccc(C(F)(F)F)cc2)cc(N2CCOCC2)n1,Nc1nc(-c2ccc(C(F)(F)F)cc2)cc(N2CCOCC2)n1
12145,CC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)B(O)O,CC(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NC(CCCN=C(N)N)B(O)O
12146,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccccc1)[C@@H](C)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,CC(C)CC(NC(=O)C(NC(=O)C(N)Cc1ccccc1)C(C)O)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O
12147,Cc1nc(N)sc1-c1ccnc(Nc2cccc([N+](=O)[O-])c2)n1,Cc1nc(N)sc1-c1ccnc(Nc2cccc([N+](=O)[O-])c2)n1
12148,CCCCOc1ncc(C(C)=O)cc1-c1nc2c(CC)n([C@H]3C[N@H+](CC)C3)nc2c(=O)[nH]1,CCCCOc1ncc(C(C)=O)cc1-c1nc2c(CC)n(C3C[NH+](CC)C3)nc2c(=O)[nH]1
12149,Cc1ccc(NC(=O)c2ccc(C[N@@H+]3CC[C@H]([NH+](C)C)C3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1,Cc1ccc(NC(=O)c2ccc(C[NH+]3CCC(N(C)C)C3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1
12150,CSCC[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@@H](N)CC(=O)O)[C@@H](C)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)O)C(C)C,CSCCC(NC(=O)C(C)NC(=O)C(NC(=O)C(N)CC(=O)O)C(C)O)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(C(=O)NC(CC(=O)O)C(=O)O)C(C)C
12151,COc1ccc(CCNC(=O)c2ccc(S(N)(=O)=O)cc2)cc1OC,COc1ccc(CCNC(=O)c2ccc(S(N)(=O)=O)cc2)cc1OC
12153,COc1cc(-c2ccc3c(c2)OCCN3C)cc(C)c1O,COc1cc(-c2ccc3c(c2)OCCN3C)cc(C)c1O
12154,NC(N)=NS(=O)(=O)c1ccc(N/C=C2/C(=O)Nc3ccccc32)cc1,NC(N)=NS(=O)(=O)c1ccc(NC=C2C(=O)Nc3ccccc32)cc1
12155,CCc1c(C(=O)Nc2cc(S(=O)(=O)N(CC)CC)ccc2O)[nH]c(C)c1C(N)=O,CCc1c(C(=O)Nc2cc(S(=O)(=O)N(CC)CC)ccc2O)[nH]c(C)c1C(N)=O
12156,N#Cc1ccc(OCCC[N@H+]2CC[C@H]([C@@](O)(c3cccc(F)c3)C3CCCC3)CC2)cc1,N#Cc1ccc(OCCC[NH+]2CCC(C(O)(c3cccc(F)c3)C3CCCC3)CC2)cc1
12157,CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(N)=O)C(C)C)[C@@H](C)O)C(C)C)[C@@H](C)O,CC(=O)NC(C(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NC(CO)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(C(N)=O)C(C)C)C(C)O)C(C)C)C(C)O
12158,C=C(C)CNC(=O)[C@H]1N(C(=O)[C@@H](O)[C@H](Cc2ccccc2)NC(=O)COc2c(C)cc(N)cc2C)CSC1(C)C,C=C(C)CNC(=O)C1N(C(=O)C(O)C(Cc2ccccc2)NC(=O)COc2c(C)cc(N)cc2C)CSC1(C)C
12159,CC(C)Oc1c(NC(=O)c2csc3c(=O)[nH]cnc23)cccc1C(=O)N1CC[NH+](C)CC1,CC(C)Oc1c(NC(=O)c2csc3c(=O)[nH]cnc23)cccc1C(=O)N1CCN(C)CC1
12160,Nc1nc2c([nH]c(=O)n2[C@H]2C[C@H](O)[C@@H](CO[PH](=O)(=O)O)O2)c(=O)[nH]1,Nc1nc2c([nH]c(=O)n2C2CC(O)C(CO[PH](=O)(=O)O)O2)c(=O)[nH]1
12161,Cc1ccc(S(=O)(=O)Nc2ccc(Oc3ccc(C(=O)O)cc3)cc2C(=O)O)cc1,Cc1ccc(S(=O)(=O)Nc2ccc(Oc3ccc(C(=O)O)cc3)cc2C(=O)O)cc1
12162,COc1ccc(CC(=O)NC(=N)NCc2ccc(C)cc2)cc1OC,COc1ccc(CC(=O)NC(=N)NCc2ccc(C)cc2)cc1OC
12163,CC(C)[C@@H]1CN(c2ccc(CO)c(S(C)(=O)=O)c2)CCN1c1ncc(CO)c(C(F)(F)F)n1,CC(C)C1CN(c2ccc(CO)c(S(C)(=O)=O)c2)CCN1c1ncc(CO)c(C(F)(F)F)n1
12164,Cn1ccnc1[C@@H](NC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)C[C@@H]1O)c1ccccc1,Cn1ccnc1C(NCC1OC(n2ccc(=O)[nH]c2=O)CC1O)c1ccccc1
12165,NS(=O)(=O)c1ccc(NC(=O)NC2CCCC2)cc1,NS(=O)(=O)c1ccc(NC(=O)NC2CCCC2)cc1
12166,CNc1ccnc(Nc2ccc3cc(C)n(-c4cc(-c5c(C)ccn(C)c5=O)cnc4Cl)c3c2)n1,CNc1ccnc(Nc2ccc3cc(C)n(-c4cc(-c5c(C)ccn(C)c5=O)cnc4Cl)c3c2)n1
12167,OC1CN(C2=Nc3ccccc3C(c3ccccc3)=N[C@@H]2c2cccs2)C1,OC1CN(C2=Nc3ccccc3C(c3ccccc3)=NC2c2cccs2)C1
12169,Nc1cc(SCc2ccccc2)nc(N)n1,Nc1cc(SCc2ccccc2)nc(N)n1
12170,COc1ccc(O)c(C(=O)c2ccc(CO[C@@H]3CCCNC[C@H]3NC(=O)c3ccncc3)cc2)c1F,COc1ccc(O)c(C(=O)c2ccc(COC3CCCNCC3NC(=O)c3ccncc3)cc2)c1F
12171,CO[C@H]1CCO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(CN[N@H+]5CC[N@H+](C)CC5)c(O)c4c3C2=O)NC(=O)[C@H](C)CCC[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,COC1CCOC2(C)Oc3c(C)c(O)c4c(O)c(c(CN[NH+]5CC[NH+](C)CC5)c(O)c4c3C2=O)NC(=O)C(C)CCCC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C
12172,COC(=O)c1sc(-c2cccs2)cc1NC(=O)CCC(=O)O,COC(=O)c1sc(-c2cccs2)cc1NC(=O)CCC(=O)O
12173,CC[C@H](C)[C@H](NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)O)[C@@H](C)O)[C@@H](C)O)[C@@H](C)OP(=O)(O)O,CCC(C)C(NC(=O)C(N)CC(N)=O)C(=O)NC(C(=O)NC(CCC(N)=O)C(=O)N1CCCC1C(=O)NC(C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CO)C(=O)NC(C(=O)O)C(C)O)C(C)O)C(C)OP(=O)(O)O
12174,C[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O,CC1OC(n2ccc(=O)[nH]c2=O)C(O)C1O
12175,CN(c1ccc(F)c(NC(=O)c2cccc(OC(C)(C)C#N)c2Cl)c1)c1ccc2nc(NC(=O)C3CC3)sc2n1,CN(c1ccc(F)c(NC(=O)c2cccc(OC(C)(C)C#N)c2Cl)c1)c1ccc2nc(NC(=O)C3CC3)sc2n1
12176,CC(=O)N(C)Cc1cnn(-c2ccccc2)c1,CC(=O)N(C)Cc1cnn(-c2ccccc2)c1
12178,Cc1cc(Nc2nc(N)nn2C(=O)NC(C)C)ccc1Cl,Cc1cc(Nc2nc(N)nn2C(=O)NC(C)C)ccc1Cl
12179,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O[PH](=O)(=O)O)[C@H]1O,Nc1ncnc2c1ncn2C1OC(CO)C(O[PH](=O)(=O)O)C1O
12180,Cc1noc(C)c1C1CC(C)(c2ccc(F)cc2F)N[C+](=[NH2+])S1,Cc1noc(C)c1C1CC(C)(c2ccc(F)cc2F)N[C+](=N)S1
12181,CC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)B(O)O,CC(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NC(CCCCN)B(O)O
12182,CC(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCC[N+](C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,CC(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NC(CO)C(=O)NC(CCCC[N+](C)(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CCCN=C(N)N)C(=O)NC(C)C(=O)NC(Cc1ccc(O)cc1)C(=O)O
12183,CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@H](C)N)C(C)C)C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](C)C(=O)O,CC(C)CC(NC(=O)C(CO)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(=O)O)NC(=O)C(NC(=O)C(NC(=O)C1CCCN1C(=O)C1CCCN1C(=O)C(CCCCN)NC(=O)C(C)N)C(C)C)C(C)C)C(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)NCC(=O)NC(C)C(=O)O
12184,Nc1ncnc2c1cnn2CC1CCNCC1,Nc1ncnc2c1cnn2CC1CCNCC1
12185,C[C@@H]1OC[C@@H](O)[C@H](O)[C@@H]1O,CC1OCC(O)C(O)C1O
12186,CC1(C)CCCN[C@H]1c1ccc(O)c(C(=O)c2ccc(C(=O)N[C@@H]3CCCNC[C@H]3NC(=O)c3ccncc3)cc2)c1F,CC1(C)CCCNC1c1ccc(O)c(C(=O)c2ccc(C(=O)NC3CCCNCC3NC(=O)c3ccncc3)cc2)c1F
12187,C[C@H](N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](C(=O)N[C@@H](CCCC[N+](C)(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](C)CCCCN)[C@@H](C)O)[C@@H](C)O,CC(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C(C)NC(=O)C(NC(=O)C(CCC(N)=O)NC(=O)C(CCCC[N+](C)(C)C)NC(=O)C(NC(=O)C(CCCN=C(N)N)NC(=O)C(C)N)C(C)O)C(C)O
12188,[NH2+]=[c+]1[nH]c(=O)c2ncc(C(=O)NCC(=O)NC(Cc3ccccc3)C(=O)NC(Cc3ccccc3)C(=O)O)nc2[nH]1,N=[C+]1NC(=O)c2ncc(C(=O)NCC(=O)NC(Cc3ccccc3)C(=O)NC(Cc3ccccc3)C(=O)O)nc2N1
12189,CC(=O)NC[C@H]1N[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O,CC(=O)NCC1NC(C)C(O)C(O)C1O
12190,C=CC[N@H+](Cc1ccccc1C(=O)NCc1ccc(OC)cc1)Cc1ccc2c(c1C(=O)O)OC[C@H](CCC(=O)O)O2,C=CC[NH+](Cc1ccccc1C(=O)NCc1ccc(OC)cc1)Cc1ccc2c(c1C(=O)O)OCC(CCC(=O)O)O2
12191,CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](NC(=O)[C@@H](CC1CCCCC1)NC(=O)N[C@@H](CCCCN)C(=O)O)C2,CC1(C)C2CCC1(C)C(NC(=O)C(CC1CCCCC1)NC(=O)NC(CCCCN)C(=O)O)C2
12192,c1ccc2nc(COc3ccc(-c4n[nH]cc4Cc4ccncc4)cc3)ccc2c1,c1ccc2nc(COc3ccc(-c4n[nH]cc4Cc4ccncc4)cc3)ccc2c1
12194,CS(=O)(=O)c1ccc(-c2noc([C@@H](CC3CC3)[C@H](N)C(=O)N3CC[C@H](F)C3)n2)c(F)c1,CS(=O)(=O)c1ccc(-c2noc(C(CC3CC3)C(N)C(=O)N3CCC(F)C3)n2)c(F)c1
12195,C[C@@H](C(=O)O)c1ccc(C2CCCCC2)c2ccccc12,CC(C(=O)O)c1ccc(C2CCCCC2)c2ccccc12
12196,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCNCC2)c1,N=C(N)c1cccc(CC(NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCNCC2)c1
12197,CCOC(=O)c1ccc2nc(N)sc2c1,CCOC(=O)c1ccc2nc(N)sc2c1
12198,Clc1ccc(-c2noc([C@@H]3CCCNC3)n2)cc1,Clc1ccc(-c2noc(C3CCCNC3)n2)cc1
12200,N=C(N)c1ccc2cc(C(=O)Nc3ccc(CN)cc3)cc(Nc3ncccn3)c2c1,N=C(N)c1ccc2cc(C(=O)Nc3ccc(CN)cc3)cc(Nc3ncccn3)c2c1
12201,COc1cccc(S(=O)(=O)N(Cc2cccs2)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cccc(F)c2C)c1,COc1cccc(S(=O)(=O)N(Cc2cccs2)CC(O)C(Cc2ccccc2)NC(=O)c2cccc(F)c2C)c1
12202,O=C(CCCCCCc1ccccc1)c1nnc(-c2ccccn2)o1,O=C(CCCCCCc1ccccc1)c1nnc(-c2ccccn2)o1
